Month,Day,Year,date,precip,wnd,solr,rh,pet,atmp,dpnt,stmp4,stmp8
2,8,2013,2/8/2013,0,9,7.55,85.1,0.04,-1.222222222,-3.388888889,-0.111111111,0
2,9,2013,2/9/2013,0,3.8,7.46,87,0.04,-1,-2.888888889,-0.111111111,0.111111111
2,10,2013,2/10/2013,0,6.9,9.05,82.5,0.04,-1.722222222,-4.388888889,0,0.111111111
2,11,2013,2/11/2013,0,9.5,3.12,86,0.02,-2.722222222,-4.722222222,-0.111111111,0.222222222
2,12,2013,2/12/2013,0,12.1,14.89,81.7,0.07,-3.722222222,-6.388888889,-0.111111111,0.222222222
2,13,2013,2/13/2013,0,9,5.98,78.9,0.03,-4.222222222,-7.277777778,-0.277777778,0.222222222
2,14,2013,2/14/2013,0,9.9,8.67,84.6,0.04,-1.5,-3.777777778,-0.222222222,0.111111111
2,15,2013,2/15/2013,0,9.3,16.58,74.4,0.07,-4.722222222,-8.777777778,-0.277777778,0.111111111
2,16,2013,2/16/2013,0.127,15.1,13.98,86.8,0.06,-3.388888889,-5.277777778,-0.111111111,0.111111111
2,17,2013,2/17/2013,0,16.7,15.2,77.7,0.09,0.777777778,-2.777777778,-0.222222222,0.111111111
2,18,2013,2/18/2013,0.1524,18.4,11.22,71.3,0.09,8.611111111,3.611111111,-0.111111111,0.111111111
2,19,2013,2/19/2013,0.0254,11.1,10.79,85.8,0.07,5.277777778,3.111111111,0,0.111111111
2,20,2013,2/20/2013,1.4224,9.6,1.53,96.1,0.01,5.777777778,5.222222222,0,0.111111111
2,21,2013,2/21/2013,1.2446,21.5,4.53,92.7,0.03,9.388888889,8.222222222,1.388888889,0.722222222
2,22,2013,2/22/2013,0,11.8,16.37,81.9,0.08,-0.111111111,-2.888888889,2.277777778,1.722222222
2,23,2013,2/23/2013,0,10,13,83.6,0.07,0.277777778,-2.277777778,1.888888889,1.722222222
2,24,2013,2/24/2013,0.0254,7.5,11.79,78.4,0.06,-3,-6.277777778,1.388888889,1.611111111
2,25,2013,2/25/2013,0.0254,6.8,17.52,84,0.09,-1.111111111,-3.5,1,1.277777778
2,26,2013,2/26/2013,4.3942,8.5,1.32,94.4,0.01,4,3.222222222,1.722222222,1.611111111
2,27,2013,2/27/2013,0.254,14.9,4.46,92.2,0.02,3,1.777777778,3.111111111,2.722222222
2,28,2013,2/28/2013,0,10,15.24,86.8,0.1,6.388888889,4.277777778,3.5,3
3,1,2013,3/1/2013,0.254,10.3,7.85,92.3,0.06,12.61111111,11.27777778,6.277777778,4.777777778
3,2,2013,3/2/2013,0.0254,13,14.5,83.6,0.08,1.888888889,-0.611111111,5.777777778,5.388888889
3,3,2013,3/3/2013,0,11.2,17.31,81.8,0.1,3,0,4.388888889,4.388888889
3,4,2013,3/4/2013,0.1016,11.2,14.64,83,0.1,7.222222222,4.222222222,5.277777778,4.777777778
3,5,2013,3/5/2013,0.0508,16.2,3.06,88.2,0.02,0.722222222,-1.111111111,4.722222222,4.777777778
3,6,2013,3/6/2013,0,14.8,19.89,72.6,0.1,-1.277777778,-5.722222222,3,3.611111111
3,7,2013,3/7/2013,0.0254,14.4,16.77,72.4,0.1,3.222222222,-1.388888889,2.777777778,3.111111111
3,8,2013,3/8/2013,0,9.2,19.91,78.5,0.12,5.722222222,2.111111111,4.388888889,4
3,9,2013,3/9/2013,1.8034,14.3,1.57,89.6,0.01,6.222222222,4.611111111,5.277777778,4.722222222
3,10,2013,3/10/2013,0,10.8,21.07,74,0.14,4.888888889,0.111111111,5,4.722222222
3,11,2013,3/11/2013,0,9.8,17.69,78.4,0.11,4.722222222,1.111111111,5.111111111,4.777777778
3,12,2013,3/12/2013,0,10.1,19.89,55.2,0.12,4.277777778,-4.5,4.722222222,4.722222222
3,13,2013,3/13/2013,2.0828,14.2,4.13,80.9,0.03,4.222222222,1,4.722222222,4.611111111
3,14,2013,3/14/2013,0.2286,22.9,6.04,82.1,0.03,-1.222222222,-3.888888889,4,4.277777778
3,15,2013,3/15/2013,0,12.1,21.7,68.5,0.1,-5.5,-10.5,1.888888889,2.777777778
3,16,2013,3/16/2013,0,10,22.38,72.3,0.11,-1.5,-6.111111111,1.277777778,2.111111111
3,17,2013,3/17/2013,0,9.6,7.48,77.8,0.05,7.388888889,3.722222222,2.111111111,2.277777778
3,18,2013,3/18/2013,0.0254,16,3.29,92.9,0.02,4.722222222,3.722222222,4.222222222,3.777777778
3,19,2013,3/19/2013,0,8.9,22.62,68.5,0.14,4,-2,4,3.777777778
3,20,2013,3/20/2013,0,6.5,21.21,78.9,0.15,8.277777778,4.611111111,5.277777778,4.611111111
3,21,2013,3/21/2013,0,17.5,20.79,67.8,0.18,13.72222222,7,6.777777778,5.777777778
3,22,2013,3/22/2013,0.0254,13.3,11.24,71.2,0.07,5.388888889,0.388888889,7,6.5
3,23,2013,3/23/2013,0,11.2,22.54,68.8,0.15,4.222222222,-1.5,6,5.777777778
3,24,2013,3/24/2013,0.2032,17,8.96,73.8,0.06,4.611111111,0.222222222,5.388888889,5.277777778
3,25,2013,3/25/2013,0.5334,16,2.66,84.1,0.02,6.722222222,4.111111111,6.111111111,5.722222222
3,26,2013,3/26/2013,0,11.4,23.9,73.3,0.16,5.888888889,1.111111111,5.722222222,5.611111111
3,27,2013,3/27/2013,0,14,22.94,60.4,0.19,12.11111111,3.777777778,6.722222222,6.277777778
3,28,2013,3/28/2013,0.6604,16.1,11.71,78.4,0.1,13.72222222,9.722222222,8.611111111,7.5
3,29,2013,3/29/2013,0,10.5,3.53,86.5,0.02,7,4.888888889,8.277777778,7.888888889
3,30,2013,3/30/2013,0.0508,10.7,9.03,83.3,0.06,6.277777778,3.5,7.388888889,7.277777778
3,31,2013,3/31/2013,0.0762,8.2,22.5,75.6,0.14,4.777777778,0.388888889,6.888888889,6.888888889
4,1,2013,4/1/2013,0,8.6,25.05,53.9,0.18,6.777777778,-3.388888889,6.777777778,6.722222222
4,2,2013,4/2/2013,0.0254,8.8,24.51,50.2,0.2,10.77777778,-0.722222222,7.388888889,7.111111111
4,3,2013,4/3/2013,0,8.1,20.83,58.7,0.18,15,6.5,8.722222222,7.888888889
4,4,2013,4/4/2013,0,15.5,11.16,69.3,0.1,14.72222222,8.388888889,9.611111111,8.777777778
4,5,2013,4/5/2013,0.3048,24.3,6.62,89.7,0.05,15.61111111,13.88888889,10.88888889,9.722222222
4,6,2013,4/6/2013,0,28.5,23.77,62.9,0.18,9.888888889,2.722222222,10.61111111,10.11111111
4,7,2013,4/7/2013,0,14.5,25.77,52.1,0.15,2.111111111,-7.111111111,7.722222222,8.5
4,8,2013,4/8/2013,0,11.9,16.56,58.4,0.09,-0.5,-7.888888889,6.611111111,7.277777778
4,9,2013,4/9/2013,0,7.4,26.77,53.2,0.14,-1.277777778,-10.5,5.5,6.111111111
4,10,2013,4/10/2013,0,8.6,13.11,69.1,0.07,0.888888889,-4.888888889,5.611111111,5.888888889
4,11,2013,4/11/2013,0.2794,13.9,11.73,81.6,0.08,6.388888889,3.111111111,6,5.888888889
4,12,2013,4/12/2013,0.0254,15.4,2.99,93.1,0.02,3.388888889,2.388888889,6.5,6.388888889
4,13,2013,4/13/2013,0,10.8,22.61,71.2,0.14,3,-2.277777778,5.722222222,6.111111111
4,14,2013,4/14/2013,0.0254,6.1,27.82,57.6,0.18,4.777777778,-4.222222222,6,6.111111111
4,15,2013,4/15/2013,0,12.5,25.67,54.8,0.2,10.72222222,0.777777778,7,6.722222222
4,16,2013,4/16/2013,0,16.3,27.04,59.5,0.19,7.888888889,-0.388888889,8,7.722222222
4,17,2013,4/17/2013,0,12.9,23.02,55.3,0.14,4.388888889,-4,7,7.277777778
4,18,2013,4/18/2013,0.0508,7.6,20.14,58.1,0.14,7.888888889,-1.111111111,7.111111111,7
4,19,2013,4/19/2013,0.0762,7.3,14.54,82.8,0.1,9,6.111111111,8.5,7.777777778
4,20,2013,4/20/2013,0.0508,6,15.06,76.9,0.11,10.77777778,6.388888889,9,8.277777778
4,21,2013,4/21/2013,0.0254,7.7,13.66,75.1,0.1,11.5,6.777777778,10,9.111111111
4,22,2013,4/22/2013,0,12.5,21.82,61,0.16,7.888888889,0.277777778,9.611111111,9.111111111
4,23,2013,4/23/2013,0,11.6,15.42,64.4,0.11,8.277777778,1.277777778,9.111111111,8.777777778
4,24,2013,4/24/2013,0.0254,9.9,22.17,65.5,0.16,7.611111111,1.222222222,8.888888889,8.611111111
4,25,2013,4/25/2013,0,6.6,26.78,53.8,0.2,9.888888889,-0.388888889,9,8.722222222
4,26,2013,4/26/2013,0,8.4,24.13,35.6,0.19,12.5,-3.722222222,9.611111111,9.111111111
4,27,2013,4/27/2013,0,8.5,3.81,79.6,0.03,9.5,5.777777778,10,9.388888889
4,28,2013,4/28/2013,0,6.2,25.73,68.7,0.19,9.611111111,3.277777778,9.722222222,9.111111111
4,29,2013,4/29/2013,0.0254,9.4,26.94,55.8,0.22,13.38888889,4,10.27777778,9.722222222
4,30,2013,4/30/2013,0.2286,25.9,15.6,69.4,0.14,13.5,7.888888889,11.11111111,10.38888889
5,1,2013,5/1/2013,0,14.6,27.92,56,0.2,10.38888889,1.111111111,10,10.22222222
5,2,2013,5/2/2013,0.8382,11.7,3.88,82.2,0.03,12.11111111,9,10.5,10.22222222
5,3,2013,5/3/2013,3.4798,15.3,7.29,88.3,0.05,9.111111111,7.222222222,10.5,10.22222222
5,4,2013,5/4/2013,0.0254,11.9,30,67.1,0.23,10.88888889,4.277777778,10,9.888888889
5,5,2013,5/5/2013,0.2032,19.3,17.04,67.4,0.14,14.27777778,8.111111111,10.88888889,10.38888889
5,6,2013,5/6/2013,0,7.4,29.71,56,0.23,13.38888889,4,11.38888889,10.88888889
5,7,2013,5/7/2013,0,11.6,16.4,52.7,0.14,15.72222222,5.611111111,11.61111111,11.11111111
5,8,2013,5/8/2013,0.2794,15.1,18.82,70.5,0.16,16.38888889,10.38888889,12.61111111,11.72222222
5,9,2013,5/9/2013,0.0254,20.2,17.54,61.2,0.14,10.38888889,2.888888889,11.72222222,11.72222222
5,10,2013,5/10/2013,0,8.2,29.97,50.3,0.23,11.5,0,11.22222222,11.11111111
5,11,2013,5/11/2013,0,17.7,18.81,57.8,0.17,15.11111111,5.888888889,11.61111111,11.22222222
5,12,2013,5/12/2013,0,16.9,28.54,44.9,0.22,11.72222222,-1.111111111,11.5,11.38888889
5,13,2013,5/13/2013,0,9.5,19.04,68.7,0.14,10.77777778,4.888888889,11.27777778,11.27777778
5,14,2013,5/14/2013,0.0762,17.4,23.19,67.1,0.19,11.72222222,5.277777778,11.72222222,11.5
5,15,2013,5/15/2013,0,16.3,26.6,49.8,0.2,8.777777778,-2.222222222,10.72222222,11.22222222
5,16,2013,5/16/2013,0,13.7,28.63,46.2,0.23,12.38888889,0,10.72222222,10.77777778
5,17,2013,5/17/2013,0,10.2,27.54,54.2,0.25,20.27777778,9.777777778,12.72222222,12
5,18,2013,5/18/2013,0.0254,15.9,13.28,65.3,0.13,21.77777778,14.61111111,14.22222222,13
5,19,2013,5/19/2013,0.6604,13.6,9.23,86.2,0.07,15.77777778,13.5,15.11111111,13.77777778
5,20,2013,5/20/2013,0,8.6,27.55,65.3,0.21,12.11111111,5,13.61111111,13.11111111
5,21,2013,5/21/2013,0,9.8,30.95,52.7,0.21,11.22222222,1,13.11111111,12.72222222
5,22,2013,5/22/2013,0,7.7,30.02,46.4,0.24,13.11111111,0.777777778,13,12.5
5,23,2013,5/23/2013,0,9,28.93,43.5,0.25,17.22222222,3.611111111,13.61111111,12.88888889
5,24,2013,5/24/2013,0.1016,10,16.82,64.9,0.16,20.5,13.11111111,14.72222222,13.61111111
5,25,2013,5/25/2013,0.254,13.4,10.31,94.5,0.08,17.61111111,16.72222222,16.11111111,14.61111111
5,26,2013,5/26/2013,0.889,14.6,3.78,89.3,0.03,11,9.277777778,14.5,13.88888889
5,27,2013,5/27/2013,0.0254,14.6,20.16,71.3,0.16,14.27777778,9,13.5,12.88888889
5,28,2013,5/28/2013,0.762,10.3,6.49,89.2,0.05,14.61111111,12.77777778,14,13.27777778
5,29,2013,5/29/2013,0,10,9.42,85.9,0.07,14.38888889,11.88888889,14.38888889,13.61111111
5,30,2013,5/30/2013,1.27,5.2,4.58,94.7,0.03,14.38888889,13.5,14.22222222,13.5
5,31,2013,5/31/2013,0,13.6,17.27,87.8,0.14,16.11111111,14,14.77777778,13.88888889
6,1,2013,6/1/2013,0.6096,20,4.65,92.7,0.04,13.72222222,12.5,14.61111111,14
6,2,2013,6/2/2013,0.0254,10.9,17.44,92.5,0.14,16.38888889,15.11111111,15,14
6,3,2013,6/3/2013,0,10.1,7.15,91.4,0.06,16.11111111,14.61111111,15.61111111,14.61111111
6,4,2013,6/4/2013,0,10.7,24.68,79.1,0.2,16.27777778,12.38888889,15.38888889,14.5
6,5,2013,6/5/2013,0,4.6,17.69,78.2,0.15,17.77777778,13.61111111,15.77777778,15
6,6,2013,6/6/2013,0.508,8.7,9.03,92.3,0.07,16.77777778,15.61111111,16.27777778,15.38888889
6,7,2013,6/7/2013,0,7.6,14.76,91.2,0.12,16.72222222,15.22222222,16.27777778,15.27777778
6,8,2013,6/8/2013,1.524,10.8,6.99,93,0.05,15,13.77777778,16,15.27777778
6,9,2013,6/9/2013,0,10.5,21.01,78.6,0.18,17.38888889,13.38888889,15.72222222,15
6,10,2013,6/10/2013,0,7.8,23.12,80.2,0.2,19.11111111,15.27777778,16.38888889,15.38888889
6,11,2013,6/11/2013,0,7,21.41,81,0.19,20.38888889,16.72222222,17.22222222,16.22222222
6,12,2013,6/12/2013,0.1524,8,11.9,92.1,0.1,19.72222222,18.38888889,17.88888889,16.77777778
6,13,2013,6/13/2013,0.0254,5.2,19.8,87.2,0.17,20.22222222,17.77777778,18.22222222,17.11111111
6,14,2013,6/14/2013,0,12.9,29.94,65.6,0.26,18.72222222,11.5,18.22222222,17.27777778
6,15,2013,6/15/2013,0,10.6,28.52,69.1,0.25,19.77777778,13.5,17.61111111,16.77777778
6,16,2013,6/16/2013,0,11.2,14.95,78.2,0.13,21.5,17.38888889,18.38888889,17.5
6,17,2013,6/17/2013,0,6.3,26.16,69.8,0.23,21.5,15.22222222,18.5,17.5
6,18,2013,6/18/2013,0,6,27.8,69.9,0.25,23.11111111,16.77777778,19.27777778,18.11111111
6,19,2013,6/19/2013,0,9.3,28.46,66.9,0.27,25,17.77777778,19.5,18.38888889
6,20,2013,6/20/2013,0,14.3,20.83,71.6,0.2,26.5,20.77777778,20.38888889,19.11111111
6,21,2013,6/21/2013,0,10.6,18.67,81.5,0.18,25.61111111,22.11111111,21,19.5
6,22,2013,6/22/2013,0,4.2,20.61,79.7,0.19,25.27777778,21.22222222,21.11111111,19.72222222
6,23,2013,6/23/2013,0,5.9,30.16,73.8,0.28,26.61111111,21,21.5,20.22222222
6,24,2013,6/24/2013,0,10.7,27.31,70.8,0.27,27.5,21.11111111,21.77777778,20.61111111
6,25,2013,6/25/2013,0,9.8,21.62,81.4,0.21,25.22222222,21.38888889,22,20.72222222
6,26,2013,6/26/2013,0,6.9,31.53,67.2,0.29,23.61111111,16.38888889,21.72222222,20.61111111
6,27,2013,6/27/2013,0,5.6,30.84,60.3,0.28,23,14,21,20.11111111
6,28,2013,6/28/2013,0,7.9,24.73,68.2,0.23,23.77777778,17.11111111,21.11111111,20.11111111
6,29,2013,6/29/2013,0,8,23.55,77.5,0.22,24.22222222,19.77777778,21.38888889,20.27777778
6,30,2013,6/30/2013,0.127,7.4,16.82,88.7,0.15,23,21,21.77777778,20.72222222
7,1,2013,7/1/2013,0,4.5,28.69,83.5,0.26,24.38888889,21.11111111,21.77777778,20.72222222
7,2,2013,7/2/2013,0,11.3,29.2,71,0.28,26.27777778,19.72222222,22.5,21.38888889
7,3,2013,7/3/2013,0,11.2,18.65,85.2,0.16,17.88888889,15.27777778,21.22222222,20.72222222
7,4,2013,7/4/2013,0,8.5,14.19,84.5,0.11,15.72222222,13,19.77777778,19.61111111
7,5,2013,7/5/2013,0,5.2,30.12,72.7,0.25,17.22222222,11.5,19,18.72222222
7,6,2013,7/6/2013,0.0508,8.4,24.52,75.4,0.22,20.11111111,15.27777778,19,18.72222222
7,7,2013,7/7/2013,0,4.4,29.59,78.8,0.26,22.11111111,17.77777778,20,19.22222222
7,8,2013,7/8/2013,0.3048,10.7,28.18,77.1,0.26,24.38888889,19.77777778,20.77777778,19.88888889
7,9,2013,7/9/2013,0,9.3,15.57,89.7,0.12,17.27777778,15.5,20.38888889,19.88888889
7,10,2013,7/10/2013,0,6.3,29.89,73.5,0.26,18.88888889,13.5,19.77777778,19.27777778
7,11,2013,7/11/2013,0,6.3,28.08,76,0.25,20.22222222,15.27777778,19.72222222,19.22222222
7,12,2013,7/12/2013,0,5.8,26.19,76.3,0.24,22.77777778,18.11111111,20.27777778,19.5
7,13,2013,7/13/2013,0,6.8,26.57,76,0.25,26.77777778,21.88888889,21.72222222,20.38888889
7,14,2013,7/14/2013,1.3716,7.6,17.04,89.5,0.16,24.11111111,22.11111111,22.27777778,21.22222222
7,15,2013,7/15/2013,0,5.1,30.47,78.6,0.28,23.5,19.11111111,22,20.88888889
7,16,2013,7/16/2013,0,5.9,29.9,77.6,0.28,24.27777778,19.61111111,21.88888889,20.88888889
7,17,2013,7/17/2013,0,5.9,29.05,78.3,0.27,24.38888889,19.88888889,22.11111111,21
7,18,2013,7/18/2013,1.1938,5.2,23.64,83.4,0.22,24.88888889,21.5,22.5,21.27777778
7,19,2013,7/19/2013,0,5.2,27.23,84.2,0.25,24.5,21.38888889,23,21.72222222
7,20,2013,7/20/2013,0,4.2,27.67,82,0.26,25.72222222,22.22222222,23.27777778,21.88888889
7,21,2013,7/21/2013,0,5.8,17.49,91.9,0.16,23.72222222,22.22222222,23.38888889,22.11111111
7,22,2013,7/22/2013,0.2286,5.7,11.65,93.9,0.1,23.27777778,22.22222222,23,21.77777778
7,23,2013,7/23/2013,0,6.3,11.97,93.5,0.1,22.22222222,21.11111111,22.72222222,21.61111111
7,24,2013,7/24/2013,0,4.2,27.96,85.6,0.25,22.77777778,20,22.5,21.27777778
7,25,2013,7/25/2013,0,6.9,24.72,88.5,0.23,25.22222222,23.11111111,22.88888889,21.5
7,26,2013,7/26/2013,0,8.3,28.41,82.3,0.28,29.27777778,25.61111111,24.22222222,22.5
7,27,2013,7/27/2013,0,5.9,28.12,79.3,0.27,28.88888889,24.61111111,24.77777778,23.22222222
7,28,2013,7/28/2013,0,7.8,18.48,83.8,0.17,24.77777778,21.72222222,24.61111111,23.27777778
7,29,2013,7/29/2013,0,11.5,29.75,74.2,0.26,19.38888889,14.27777778,22.88888889,22.11111111
7,30,2013,7/30/2013,0,9.7,30.13,70.5,0.26,18.61111111,12.38888889,21.61111111,20.88888889
7,31,2013,7/31/2013,0,5.5,30.26,68.1,0.27,19.72222222,12.72222222,21.11111111,20.27777778
8,1,2013,8/1/2013,0,5.2,26.82,72.6,0.25,21.61111111,15.72222222,21.22222222,20.27777778
8,2,2013,8/2/2013,0,6.1,22.15,79.8,0.21,24.27777778,20.22222222,22.11111111,21
8,3,2013,8/3/2013,0,4.3,27.09,75.9,0.25,25,19.88888889,22.72222222,21.5
8,4,2013,8/4/2013,0,8,24.54,81.5,0.22,22.38888889,18.88888889,23,21.77777778
8,5,2013,8/5/2013,0,11,27.69,75.8,0.23,17.5,12.77777778,21.72222222,21.11111111
8,6,2013,8/6/2013,0,4.2,24.36,71.4,0.2,16,10.11111111,20.27777778,19.77777778
8,7,2013,8/7/2013,0,4.5,28.54,67.1,0.25,18.72222222,11.72222222,20.22222222,19.5
8,8,2013,8/8/2013,0,7.4,26.46,68.2,0.24,20.72222222,13.77777778,20.5,19.61111111
8,9,2013,8/9/2013,0.4826,9.2,4.39,95.7,0.04,19.72222222,19,20.77777778,19.88888889
8,10,2013,8/10/2013,0,5.4,12.05,93,0.1,21,19.72222222,20.88888889,19.77777778
8,11,2013,8/11/2013,0,5.2,10.88,93.9,0.09,21.22222222,20.22222222,21.27777778,20.11111111
8,12,2013,8/12/2013,0.1016,7.4,12.68,92,0.11,23.5,22,21.5,20.27777778
8,13,2013,8/13/2013,0,5.9,8.81,91.7,0.07,20.5,19,21.5,20.38888889
8,14,2013,8/14/2013,0,7.4,18.26,87.6,0.16,20.22222222,17.88888889,20.77777778,19.77777778
8,15,2013,8/15/2013,0.8128,13.7,18.34,88,0.17,24.61111111,22.38888889,21.5,20.27777778
8,16,2013,8/16/2013,1.0414,13,23.79,84.8,0.23,27.88888889,25,22.88888889,21.22222222
8,17,2013,8/17/2013,8.3058,7.6,8.69,94,0.07,20.72222222,19.72222222,21.11111111,20.77777778
8,18,2013,8/18/2013,0,6.7,11.68,92.3,0.1,18.27777778,17,21,20.27777778
8,19,2013,8/19/2013,0.7874,4.6,4.73,96.1,0.04,16.27777778,15.61111111,19.88888889,19.5
8,20,2013,8/20/2013,0.1016,7.1,10.77,93.7,0.09,18.5,17.38888889,19.77777778,19.22222222
8,21,2013,8/21/2013,0,9.2,22.9,85.5,0.19,16.72222222,14,19.38888889,19
8,22,2013,8/22/2013,0,6.4,26.32,84,0.22,16.11111111,13.11111111,18.88888889,18.5
8,23,2013,8/23/2013,0,4.1,22.95,81.5,0.19,17,13.38888889,18.72222222,18.27777778
8,24,2013,8/24/2013,1.1176,8,9.79,92.8,0.08,18.77777778,17.61111111,19.11111111,18.5
8,25,2013,8/25/2013,0.0254,5.2,19.54,91.6,0.17,20.22222222,18.72222222,19.88888889,19
8,26,2013,8/26/2013,0,5.4,21.63,90.7,0.19,22.27777778,20.61111111,20.5,19.61111111
8,27,2013,8/27/2013,0.0254,4.8,10.59,95.4,0.09,22.11111111,21.27777778,21.22222222,20.27777778
8,28,2013,8/28/2013,0,5,21.84,88,0.19,22,19.77777778,21.38888889,20.5
8,29,2013,8/29/2013,0,4.6,24.61,84.7,0.21,19.72222222,16.88888889,21,20.38888889
8,30,2013,8/30/2013,0.0254,6.2,12.73,91.4,0.11,20,18.5,20.61111111,20.22222222
8,31,2013,8/31/2013,0,4.3,13.4,93.1,0.12,21.77777778,20.61111111,20.77777778,20.27777778
9,1,2013,9/1/2013,0,3.6,22.14,87.6,0.2,23,20.61111111,21.22222222,20.38888889
9,2,2013,9/2/2013,2.4638,6.3,10.13,92.5,0.09,21.11111111,19.72222222,21.5,20.77777778
9,3,2013,9/3/2013,0,12.9,25.12,80.3,0.2,14.5,10.88888889,19.77777778,19.77777778
9,4,2013,9/4/2013,0,3.9,24.45,78,0.19,13.38888889,9,18.38888889,18.61111111
9,5,2013,9/5/2013,0,6.1,23.89,77.8,0.2,14.88888889,10.5,17.72222222,17.88888889
9,6,2013,9/6/2013,0,7.5,22.17,79.7,0.2,19.27777778,15.22222222,18.22222222,18.11111111
9,7,2013,9/7/2013,0.7874,5,19.26,85.8,0.17,21.5,18.72222222,19.22222222,18.77777778
9,8,2013,9/8/2013,1.0922,4.8,8.85,93.9,0.08,20.38888889,19.27777778,20.11111111,19.5
9,9,2013,9/9/2013,0.0254,5.7,7.04,95.5,0.06,18.77777778,18,20,19.61111111
9,10,2013,9/10/2013,0,8,17.93,87.1,0.15,15.77777778,13.38888889,19,19
9,11,2013,9/11/2013,0,4.5,19.49,82.8,0.16,15.27777778,12,18,18.22222222
9,12,2013,9/12/2013,0,3.4,21.64,78.5,0.18,16.11111111,11.72222222,17.61111111,17.77777778
9,13,2013,9/13/2013,0,5.2,17.57,82.2,0.15,17.88888889,14.5,17.88888889,17.88888889
9,14,2013,9/14/2013,0,5.3,11.11,82.7,0.1,21.22222222,18,18.88888889,18.5
9,15,2013,9/15/2013,0,7.5,17.7,82.7,0.16,22.22222222,18.77777778,19.5,19.11111111
9,16,2013,9/16/2013,0,11.1,19.07,82,0.18,23.88888889,20.38888889,20,19.5
9,17,2013,9/17/2013,0.1524,8.1,14.81,76.3,0.13,21.5,16.38888889,20.38888889,19.88888889
9,18,2013,9/18/2013,0.0254,9.6,19.94,68,0.18,19.5,12.38888889,18.88888889,18.88888889
9,19,2013,9/19/2013,1.0414,11.2,13.47,79.5,0.13,24.27777778,20.27777778,19.38888889,19
9,20,2013,9/20/2013,0,10,12.89,82.2,0.11,18.27777778,15,19.88888889,19.5
9,21,2013,9/21/2013,0,5.9,21.82,71.7,0.17,12.88888889,7.222222222,17.88888889,18.22222222
9,22,2013,9/22/2013,0,4.1,16.5,73.1,0.13,15,9.722222222,17.11111111,17.27777778
9,23,2013,9/23/2013,0.7366,6.5,6.43,91.1,0.05,14.22222222,12.72222222,17.11111111,17.27777778
9,24,2013,9/24/2013,0,5.8,20.5,77.1,0.17,14.77777778,10.27777778,16.72222222,16.77777778
9,25,2013,9/25/2013,0,7.5,21.06,76.7,0.18,15.22222222,10.5,16,16.27777778
9,26,2013,9/26/2013,0,5.4,20.47,74.9,0.17,16.61111111,11.61111111,16.22222222,16.27777778
9,27,2013,9/27/2013,0,7.1,20.07,76.2,0.17,16.88888889,12.11111111,16.5,16.5
9,28,2013,9/28/2013,0,8.4,8.56,82,0.07,14.88888889,11.5,16.38888889,16.5
9,29,2013,9/29/2013,0,15.6,20.16,55.3,0.19,18.22222222,7.388888889,15.77777778,16.11111111
9,30,2013,9/30/2013,0,12.1,19.81,63.4,0.17,15.88888889,8.722222222,16,16.22222222
10,1,2013,10/1/2013,0,6.2,19.77,76.9,0.15,11.5,7.222222222,15.22222222,15.5
10,2,2013,10/2/2013,0,11.2,18.19,70.6,0.16,15.61111111,9.722222222,15,15.22222222
10,3,2013,10/3/2013,0,11.8,18.15,69.6,0.17,21.22222222,14.88888889,16.27777778,16
10,4,2013,10/4/2013,0,9.2,13.49,74.6,0.12,20.72222222,15.77777778,17.27777778,16.77777778
10,5,2013,10/5/2013,0,11,18.03,68.3,0.17,21.11111111,14,17.38888889,17.11111111
10,6,2013,10/6/2013,0,8.7,17.62,74.3,0.16,20.11111111,14.77777778,17.5,17.22222222
10,7,2013,10/7/2013,0,7.6,13.06,72,0.12,20.77777778,15,17.72222222,17.27777778
10,8,2013,10/8/2013,0,11.8,11.51,72.3,0.11,22,16.38888889,18,17.61111111
10,9,2013,10/9/2013,0.1524,10.8,8.35,84.9,0.07,18.72222222,16,18.38888889,17.88888889
10,10,2013,10/10/2013,0,5.4,18.57,66.2,0.15,14,6.722222222,16.22222222,16.61111111
10,11,2013,10/11/2013,0,9.5,16.65,69.8,0.14,17.27777778,11.38888889,15.77777778,16
10,12,2013,10/12/2013,0,16.7,11.35,65.2,0.11,21.38888889,14.27777778,16.77777778,16.61111111
10,13,2013,10/13/2013,1.016,14.4,2.73,88.8,0.02,12.22222222,10.27777778,16.27777778,16.72222222
10,14,2013,10/14/2013,0,8.7,17.85,76.8,0.12,6,1.777777778,13.77777778,15
10,15,2013,10/15/2013,0,4.2,11.87,74.3,0.08,6.722222222,2.111111111,12.22222222,13.27777778
10,16,2013,10/16/2013,0,8.3,14.93,72.2,0.11,8.5,3.388888889,12.22222222,13
10,17,2013,10/17/2013,0,7.4,11.98,76.4,0.08,7.388888889,3.222222222,11.77777778,12.61111111
10,18,2013,10/18/2013,0,3.5,16.48,73.6,0.11,6.777777778,1.888888889,11.27777778,12.11111111
10,19,2013,10/19/2013,0,7.1,16.2,72.8,0.12,10.38888889,5.222222222,11,11.72222222
10,20,2013,10/20/2013,0,8.5,16.87,74.1,0.12,7.777777778,3.111111111,11.61111111,12.22222222
10,21,2013,10/21/2013,0,9.7,15.79,71.5,0.11,4.888888889,-0.388888889,10.77777778,11.61111111
10,22,2013,10/22/2013,0,5.9,16.32,68.8,0.1,1.388888889,-4.277777778,9.222222222,10.38888889
10,23,2013,10/23/2013,0,11.2,9.17,61.4,0.07,7.388888889,0.111111111,9.388888889,10.22222222
